sbox_index,input_binary,input_decimal,output_binary,output_decimal,plaintext_hex,key_hex,ciphertext_hex,description
1,001000,8,0110,6,59a9fdb928cd12d0,ffae22d5f8863f76,71a83014bc291fb6,S-box 1 transform for round 15
0,111111,63,1101,13,fbf9a75ca55b4323,2828f9b8fcb52ad4,c06359d479f21729,S-box 0 transform for round 0
0,001100,12,1011,11,fbf9a75ca55b4323,2828f9b8fcb52ad4,c06359d479f21729,S-box 0 transform for round 1
0,010010,18,1010,10,fbf9a75ca55b4323,2828f9b8fcb52ad4,c06359d479f21729,S-box 0 transform for round 2
0,000010,2,0100,4,fbf9a75ca55b4323,2828f9b8fcb52ad4,c06359d479f21729,S-box 0 transform for round 3
0,001101,13,1101,13,fbf9a75ca55b4323,2828f9b8fcb52ad4,c06359d479f21729,S-box 0 transform for round 4
0,001001,9,1110,14,fbf9a75ca55b4323,2828f9b8fcb52ad4,c06359d479f21729,S-box 0 transform for round 5
0,110100,52,1001,9,fbf9a75ca55b4323,2828f9b8fcb52ad4,c06359d479f21729,S-box 0 transform for round 6
0,001001,9,1110,14,fbf9a75ca55b4323,2828f9b8fcb52ad4,c06359d479f21729,S-box 0 transform for round 7
0,111111,63,1101,13,fbf9a75ca55b4323,2828f9b8fcb52ad4,c06359d479f21729,S-box 0 transform for round 8
0,110110,54,0111,7,fbf9a75ca55b4323,2828f9b8fcb52ad4,c06359d479f21729,S-box 0 transform for round 9
0,111010,58,1010,10,fbf9a75ca55b4323,2828f9b8fcb52ad4,c06359d479f21729,S-box 0 transform for round 10
0,010110,22,1100,12,fbf9a75ca55b4323,2828f9b8fcb52ad4,c06359d479f21729,S-box 0 transform for round 11
0,111101,61,0110,6,fbf9a75ca55b4323,2828f9b8fcb52ad4,c06359d479f21729,S-box 0 transform for round 12
0,110011,51,1011,11,fbf9a75ca55b4323,2828f9b8fcb52ad4,c06359d479f21729,S-box 0 transform for round 13
0,001111,15,0001,1,fbf9a75ca55b4323,2828f9b8fcb52ad4,c06359d479f21729,S-box 0 transform for round 14
0,110110,54,0111,7,fbf9a75ca55b4323,2828f9b8fcb52ad4,c06359d479f21729,S-box 0 transform for round 15
1,001101,13,1000,8,fbf9a75ca55b4323,2828f9b8fcb52ad4,c06359d479f21729,S-box 1 transform for round 0
1,010011,19,0000,0,fbf9a75ca55b4323,2828f9b8fcb52ad4,c06359d479f21729,S-box 1 transform for round 1
1,101111,47,0010,2,fbf9a75ca55b4323,2828f9b8fcb52ad4,c06359d479f21729,S-box 1 transform for round 2
1,110000,48,0101,5,fbf9a75ca55b4323,2828f9b8fcb52ad4,c06359d479f21729,S-box 1 transform for round 3
1,101010,42,0100,4,fbf9a75ca55b4323,2828f9b8fcb52ad4,c06359d479f21729,S-box 1 transform for round 4
1,101000,40,1010,10,fbf9a75ca55b4323,2828f9b8fcb52ad4,c06359d479f21729,S-box 1 transform for round 5
1,011010,26,0000,0,fbf9a75ca55b4323,2828f9b8fcb52ad4,c06359d479f21729,S-box 1 transform for round 6
1,110111,55,1100,12,fbf9a75ca55b4323,2828f9b8fcb52ad4,c06359d479f21729,S-box 1 transform for round 7
1,111100,60,0010,2,fbf9a75ca55b4323,2828f9b8fcb52ad4,c06359d479f21729,S-box 1 transform for round 8
1,001010,10,1011,11,fbf9a75ca55b4323,2828f9b8fcb52ad4,c06359d479f21729,S-box 1 transform for round 9
1,010001,17,1100,12,fbf9a75ca55b4323,2828f9b8fcb52ad4,c06359d479f21729,S-box 1 transform for round 10
1,100001,33,1101,13,fbf9a75ca55b4323,2828f9b8fcb52ad4,c06359d479f21729,S-box 1 transform for round 11
1,000011,3,1101,13,fbf9a75ca55b4323,2828f9b8fcb52ad4,c06359d479f21729,S-box 1 transform for round 12
1,011100,28,0101,5,fbf9a75ca55b4323,2828f9b8fcb52ad4,c06359d479f21729,S-box 1 transform for round 13
1,110101,53,0111,7,fbf9a75ca55b4323,2828f9b8fcb52ad4,c06359d479f21729,S-box 1 transform for round 14
1,101110,46,0001,1,fbf9a75ca55b4323,2828f9b8fcb52ad4,c06359d479f21729,S-box 1 transform for round 15
0,011001,25,1001,9,b729a7cfde7865d3,b7e40079dd085664,5a33021150d790de,S-box 0 transform for round 0
0,100010,34,0001,1,b729a7cfde7865d3,b7e40079dd085664,5a33021150d790de,S-box 0 transform for round 1
0,010100,20,0110,6,b729a7cfde7865d3,b7e40079dd085664,5a33021150d790de,S-box 0 transform for round 2
0,001100,12,1011,11,b729a7cfde7865d3,b7e40079dd085664,5a33021150d790de,S-box 0 transform for round 3
0,011101,29,0011,3,b729a7cfde7865d3,b7e40079dd085664,5a33021150d790de,S-box 0 transform for round 4
0,010010,18,1010,10,b729a7cfde7865d3,b7e40079dd085664,5a33021150d790de,S-box 0 transform for round 5
0,011101,29,0011,3,b729a7cfde7865d3,b7e40079dd085664,5a33021150d790de,S-box 0 transform for round 6
0,111000,56,0011,3,b729a7cfde7865d3,b7e40079dd085664,5a33021150d790de,S-box 0 transform for round 7
0,110000,48,1111,15,b729a7cfde7865d3,b7e40079dd085664,5a33021150d790de,S-box 0 transform for round 8
0,100100,36,1110,14,b729a7cfde7865d3,b7e40079dd085664,5a33021150d790de,S-box 0 transform for round 9
0,010100,20,0110,6,b729a7cfde7865d3,b7e40079dd085664,5a33021150d790de,S-box 0 transform for round 10
0,101110,46,1011,11,b729a7cfde7865d3,b7e40079dd085664,5a33021150d790de,S-box 0 transform for round 11
0,111000,56,0011,3,b729a7cfde7865d3,b7e40079dd085664,5a33021150d790de,S-box 0 transform for round 12
0,100111,39,0010,2,b729a7cfde7865d3,b7e40079dd085664,5a33021150d790de,S-box 0 transform for round 13
0,011011,27,0101,5,b729a7cfde7865d3,b7e40079dd085664,5a33021150d790de,S-box 0 transform for round 14
0,001100,12,1011,11,b729a7cfde7865d3,b7e40079dd085664,5a33021150d790de,S-box 0 transform for round 15
1,101001,41,0011,3,b729a7cfde7865d3,b7e40079dd085664,5a33021150d790de,S-box 1 transform for round 0
1,101110,46,0001,1,b729a7cfde7865d3,b7e40079dd085664,5a33021150d790de,S-box 1 transform for round 1
1,110100,52,1100,12,b729a7cfde7865d3,b7e40079dd085664,5a33021150d790de,S-box 1 transform for round 2
1,010001,17,1100,12,b729a7cfde7865d3,b7e40079dd085664,5a33021150d790de,S-box 1 transform for round 3
1,101010,42,0100,4,b729a7cfde7865d3,b7e40079dd085664,5a33021150d790de,S-box 1 transform for round 4
1,001011,11,0010,2,b729a7cfde7865d3,b7e40079dd085664,5a33021150d790de,S-box 1 transform for round 5
1,001001,9,1111,15,b729a7cfde7865d3,b7e40079dd085664,5a33021150d790de,S-box 1 transform for round 6
1,111100,60,0010,2,b729a7cfde7865d3,b7e40079dd085664,5a33021150d790de,S-box 1 transform for round 7
1,000110,6,1110,14,b729a7cfde7865d3,b7e40079dd085664,5a33021150d790de,S-box 1 transform for round 8
1,011100,28,0101,5,b729a7cfde7865d3,b7e40079dd085664,5a33021150d790de,S-box 1 transform for round 9
1,110001,49,1011,11,b729a7cfde7865d3,b7e40079dd085664,5a33021150d790de,S-box 1 transform for round 10
1,100110,38,1011,11,b729a7cfde7865d3,b7e40079dd085664,5a33021150d790de,S-box 1 transform for round 11
1,000100,4,1000,8,b729a7cfde7865d3,b7e40079dd085664,5a33021150d790de,S-box 1 transform for round 12
1,011001,25,0110,6,b729a7cfde7865d3,b7e40079dd085664,5a33021150d790de,S-box 1 transform for round 13
1,001100,12,0011,3,b729a7cfde7865d3,b7e40079dd085664,5a33021150d790de,S-box 1 transform for round 14
1,010101,21,0001,1,b729a7cfde7865d3,b7e40079dd085664,5a33021150d790de,S-box 1 transform for round 15
0,010110,22,1100,12,b5d37fa293ad17f3,71e88d8e82f9f6ea,a33ee6ccce587ffa,S-box 0 transform for round 0
0,001101,13,1101,13,b5d37fa293ad17f3,71e88d8e82f9f6ea,a33ee6ccce587ffa,S-box 0 transform for round 1
0,010110,22,1100,12,b5d37fa293ad17f3,71e88d8e82f9f6ea,a33ee6ccce587ffa,S-box 0 transform for round 2
0,011111,31,1000,8,b5d37fa293ad17f3,71e88d8e82f9f6ea,a33ee6ccce587ffa,S-box 0 transform for round 3
0,001010,10,1111,15,b5d37fa293ad17f3,71e88d8e82f9f6ea,a33ee6ccce587ffa,S-box 0 transform for round 4
0,101111,47,0111,7,b5d37fa293ad17f3,71e88d8e82f9f6ea,a33ee6ccce587ffa,S-box 0 transform for round 5
0,111101,61,0110,6,b5d37fa293ad17f3,71e88d8e82f9f6ea,a33ee6ccce587ffa,S-box 0 transform for round 6
0,011111,31,1000,8,b5d37fa293ad17f3,71e88d8e82f9f6ea,a33ee6ccce587ffa,S-box 0 transform for round 7
0,000000,0,1110,14,b5d37fa293ad17f3,71e88d8e82f9f6ea,a33ee6ccce587ffa,S-box 0 transform for round 8
0,010011,19,0110,6,b5d37fa293ad17f3,71e88d8e82f9f6ea,a33ee6ccce587ffa,S-box 0 transform for round 9
0,010100,20,0110,6,b5d37fa293ad17f3,71e88d8e82f9f6ea,a33ee6ccce587ffa,S-box 0 transform for round 10
0,010111,23,1011,11,b5d37fa293ad17f3,71e88d8e82f9f6ea,a33ee6ccce587ffa,S-box 0 transform for round 11
0,101011,43,1001,9,b5d37fa293ad17f3,71e88d8e82f9f6ea,a33ee6ccce587ffa,S-box 0 transform for round 12
0,110001,49,0101,5,b5d37fa293ad17f3,71e88d8e82f9f6ea,a33ee6ccce587ffa,S-box 0 transform for round 13
0,011001,25,1001,9,b5d37fa293ad17f3,71e88d8e82f9f6ea,a33ee6ccce587ffa,S-box 0 transform for round 14
0,010001,17,1010,10,b5d37fa293ad17f3,71e88d8e82f9f6ea,a33ee6ccce587ffa,S-box 0 transform for round 15
1,110111,55,1100,12,b5d37fa293ad17f3,71e88d8e82f9f6ea,a33ee6ccce587ffa,S-box 1 transform for round 0
1,000000,0,1111,15,b5d37fa293ad17f3,71e88d8e82f9f6ea,a33ee6ccce587ffa,S-box 1 transform for round 1
1,001110,14,0100,4,b5d37fa293ad17f3,71e88d8e82f9f6ea,a33ee6ccce587ffa,S-box 1 transform for round 2
1,000100,4,1000,8,b5d37fa293ad17f3,71e88d8e82f9f6ea,a33ee6ccce587ffa,S-box 1 transform for round 3
1,000010,2,0001,1,b5d37fa293ad17f3,71e88d8e82f9f6ea,a33ee6ccce587ffa,S-box 1 transform for round 4
1,001001,9,1111,15,b5d37fa293ad17f3,71e88d8e82f9f6ea,a33ee6ccce587ffa,S-box 1 transform for round 5
1,101000,40,1010,10,b5d37fa293ad17f3,71e88d8e82f9f6ea,a33ee6ccce587ffa,S-box 1 transform for round 6
1,111010,58,0011,3,b5d37fa293ad17f3,71e88d8e82f9f6ea,a33ee6ccce587ffa,S-box 1 transform for round 7
1,010001,17,1100,12,b5d37fa293ad17f3,71e88d8e82f9f6ea,a33ee6ccce587ffa,S-box 1 transform for round 8
1,110011,51,0110,6,b5d37fa293ad17f3,71e88d8e82f9f6ea,a33ee6ccce587ffa,S-box 1 transform for round 9
1,011000,24,1100,12,b5d37fa293ad17f3,71e88d8e82f9f6ea,a33ee6ccce587ffa,S-box 1 transform for round 10
1,000000,0,1111,15,b5d37fa293ad17f3,71e88d8e82f9f6ea,a33ee6ccce587ffa,S-box 1 transform for round 11
1,101101,45,0100,4,b5d37fa293ad17f3,71e88d8e82f9f6ea,a33ee6ccce587ffa,S-box 1 transform for round 12
1,111000,56,1001,9,b5d37fa293ad17f3,71e88d8e82f9f6ea,a33ee6ccce587ffa,S-box 1 transform for round 13
1,011101,29,1011,11,b5d37fa293ad17f3,71e88d8e82f9f6ea,a33ee6ccce587ffa,S-box 1 transform for round 14
1,001100,12,0011,3,b5d37fa293ad17f3,71e88d8e82f9f6ea,a33ee6ccce587ffa,S-box 1 transform for round 15
0,111100,60,0101,5,e096a735489e8b33,66bb379806d273c5,9d5838c27cd33aa7,S-box 0 transform for round 0
0,000011,3,1111,15,e096a735489e8b33,66bb379806d273c5,9d5838c27cd33aa7,S-box 0 transform for round 1
0,100100,36,1110,14,e096a735489e8b33,66bb379806d273c5,9d5838c27cd33aa7,S-box 0 transform for round 2
0,110001,49,0101,5,e096a735489e8b33,66bb379806d273c5,9d5838c27cd33aa7,S-box 0 transform for round 3
0,100011,35,1100,12,e096a735489e8b33,66bb379806d273c5,9d5838c27cd33aa7,S-box 0 transform for round 4
0,111101,61,0110,6,e096a735489e8b33,66bb379806d273c5,9d5838c27cd33aa7,S-box 0 transform for round 5
0,110111,55,1110,14,e096a735489e8b33,66bb379806d273c5,9d5838c27cd33aa7,S-box 0 transform for round 6
0,000101,5,0111,7,e096a735489e8b33,66bb379806d273c5,9d5838c27cd33aa7,S-box 0 transform for round 7
0,011000,24,0101,5,e096a735489e8b33,66bb379806d273c5,9d5838c27cd33aa7,S-box 0 transform for round 8
0,110110,54,0111,7,e096a735489e8b33,66bb379806d273c5,9d5838c27cd33aa7,S-box 0 transform for round 9
0,000011,3,1111,15,e096a735489e8b33,66bb379806d273c5,9d5838c27cd33aa7,S-box 0 transform for round 10
0,011011,27,0101,5,e096a735489e8b33,66bb379806d273c5,9d5838c27cd33aa7,S-box 0 transform for round 11
0,011000,24,0101,5,e096a735489e8b33,66bb379806d273c5,9d5838c27cd33aa7,S-box 0 transform for round 12
0,101101,45,0001,1,e096a735489e8b33,66bb379806d273c5,9d5838c27cd33aa7,S-box 0 transform for round 13
0,000000,0,1110,14,e096a735489e8b33,66bb379806d273c5,9d5838c27cd33aa7,S-box 0 transform for round 14
0,010001,17,1010,10,e096a735489e8b33,66bb379806d273c5,9d5838c27cd33aa7,S-box 0 transform for round 15
1,100110,38,1011,11,e096a735489e8b33,66bb379806d273c5,9d5838c27cd33aa7,S-box 1 transform for round 0
1,011001,25,0110,6,e096a735489e8b33,66bb379806d273c5,9d5838c27cd33aa7,S-box 1 transform for round 1
1,001101,13,1000,8,e096a735489e8b33,66bb379806d273c5,9d5838c27cd33aa7,S-box 1 transform for round 2
1,110101,53,0111,7,e096a735489e8b33,66bb379806d273c5,9d5838c27cd33aa7,S-box 1 transform for round 3
1,001110,14,0100,4,e096a735489e8b33,66bb379806d273c5,9d5838c27cd33aa7,S-box 1 transform for round 4
1,000001,1,0011,3,e096a735489e8b33,66bb379806d273c5,9d5838c27cd33aa7,S-box 1 transform for round 5
1,000000,0,1111,15,e096a735489e8b33,66bb379806d273c5,9d5838c27cd33aa7,S-box 1 transform for round 6
1,001000,8,0110,6,e096a735489e8b33,66bb379806d273c5,9d5838c27cd33aa7,S-box 1 transform for round 7
1,010111,23,1010,10,e096a735489e8b33,66bb379806d273c5,9d5838c27cd33aa7,S-box 1 transform for round 8
1,110110,54,0110,6,e096a735489e8b33,66bb379806d273c5,9d5838c27cd33aa7,S-box 1 transform for round 9
1,000000,0,1111,15,e096a735489e8b33,66bb379806d273c5,9d5838c27cd33aa7,S-box 1 transform for round 10
1,100010,34,1110,14,e096a735489e8b33,66bb379806d273c5,9d5838c27cd33aa7,S-box 1 transform for round 11
1,110000,48,0101,5,e096a735489e8b33,66bb379806d273c5,9d5838c27cd33aa7,S-box 1 transform for round 12
1,010001,17,1100,12,e096a735489e8b33,66bb379806d273c5,9d5838c27cd33aa7,S-box 1 transform for round 13
1,111010,58,0011,3,e096a735489e8b33,66bb379806d273c5,9d5838c27cd33aa7,S-box 1 transform for round 14
1,100111,39,0001,1,e096a735489e8b33,66bb379806d273c5,9d5838c27cd33aa7,S-box 1 transform for round 15
0,110011,51,1011,11,fed762b34b63e139,7e19c672810b09ec,4a512fa418620697,S-box 0 transform for round 0
0,000110,6,0001,1,fed762b34b63e139,7e19c672810b09ec,4a512fa418620697,S-box 0 transform for round 1
0,110101,53,0011,3,fed762b34b63e139,7e19c672810b09ec,4a512fa418620697,S-box 0 transform for round 2
0,101001,41,0100,4,fed762b34b63e139,7e19c672810b09ec,4a512fa418620697,S-box 0 transform for round 3
0,100110,38,1000,8,fed762b34b63e139,7e19c672810b09ec,4a512fa418620697,S-box 0 transform for round 4
0,010100,20,0110,6,fed762b34b63e139,7e19c672810b09ec,4a512fa418620697,S-box 0 transform for round 5
0,000110,6,0001,1,fed762b34b63e139,7e19c672810b09ec,4a512fa418620697,S-box 0 transform for round 6
0,101111,47,0111,7,fed762b34b63e139,7e19c672810b09ec,4a512fa418620697,S-box 0 transform for round 7
0,011011,27,0101,5,fed762b34b63e139,7e19c672810b09ec,4a512fa418620697,S-box 0 transform for round 8
0,010110,22,1100,12,fed762b34b63e139,7e19c672810b09ec,4a512fa418620697,S-box 0 transform for round 9
0,111001,57,1010,10,fed762b34b63e139,7e19c672810b09ec,4a512fa418620697,S-box 0 transform for round 10
0,111000,56,0011,3,fed762b34b63e139,7e19c672810b09ec,4a512fa418620697,S-box 0 transform for round 11
0,010001,17,1010,10,fed762b34b63e139,7e19c672810b09ec,4a512fa418620697,S-box 0 transform for round 12
0,110001,49,0101,5,fed762b34b63e139,7e19c672810b09ec,4a512fa418620697,S-box 0 transform for round 13
0,001100,12,1011,11,fed762b34b63e139,7e19c672810b09ec,4a512fa418620697,S-box 0 transform for round 14
0,000111,7,0100,4,fed762b34b63e139,7e19c672810b09ec,4a512fa418620697,S-box 0 transform for round 15
1,100100,36,0111,7,fed762b34b63e139,7e19c672810b09ec,4a512fa418620697,S-box 1 transform for round 0
1,101000,40,1010,10,fed762b34b63e139,7e19c672810b09ec,4a512fa418620697,S-box 1 transform for round 1
1,010000,16,1001,9,fed762b34b63e139,7e19c672810b09ec,4a512fa418620697,S-box 1 transform for round 2
1,111111,63,1001,9,fed762b34b63e139,7e19c672810b09ec,4a512fa418620697,S-box 1 transform for round 3
1,101100,44,1101,13,fed762b34b63e139,7e19c672810b09ec,4a512fa418620697,S-box 1 transform for round 4
1,111000,56,1001,9,fed762b34b63e139,7e19c672810b09ec,4a512fa418620697,S-box 1 transform for round 5
1,000100,4,1000,8,fed762b34b63e139,7e19c672810b09ec,4a512fa418620697,S-box 1 transform for round 6
1,111101,61,1110,14,fed762b34b63e139,7e19c672810b09ec,4a512fa418620697,S-box 1 transform for round 7
1,011011,27,1001,9,fed762b34b63e139,7e19c672810b09ec,4a512fa418620697,S-box 1 transform for round 8
1,011000,24,1100,12,fed762b34b63e139,7e19c672810b09ec,4a512fa418620697,S-box 1 transform for round 9
1,010011,19,0000,0,fed762b34b63e139,7e19c672810b09ec,4a512fa418620697,S-box 1 transform for round 10
1,010011,19,0000,0,fed762b34b63e139,7e19c672810b09ec,4a512fa418620697,S-box 1 transform for round 11
1,010000,16,1001,9,fed762b34b63e139,7e19c672810b09ec,4a512fa418620697,S-box 1 transform for round 12
1,000001,1,0011,3,fed762b34b63e139,7e19c672810b09ec,4a512fa418620697,S-box 1 transform for round 13
1,011111,31,0101,5,fed762b34b63e139,7e19c672810b09ec,4a512fa418620697,S-box 1 transform for round 14
1,110011,51,0110,6,fed762b34b63e139,7e19c672810b09ec,4a512fa418620697,S-box 1 transform for round 15
0,111111,63,1101,13,a928510c270c2de1,8d9d9157c997ac2d,b03a531c0c0682fc,S-box 0 transform for round 0
0,100000,32,0100,4,a928510c270c2de1,8d9d9157c997ac2d,b03a531c0c0682fc,S-box 0 transform for round 1
0,100111,39,0010,2,a928510c270c2de1,8d9d9157c997ac2d,b03a531c0c0682fc,S-box 0 transform for round 2
0,101001,41,0100,4,a928510c270c2de1,8d9d9157c997ac2d,b03a531c0c0682fc,S-box 0 transform for round 3
0,001111,15,0001,1,a928510c270c2de1,8d9d9157c997ac2d,b03a531c0c0682fc,S-box 0 transform for round 4
0,110000,48,1111,15,a928510c270c2de1,8d9d9157c997ac2d,b03a531c0c0682fc,S-box 0 transform for round 5
0,011111,31,1000,8,a928510c270c2de1,8d9d9157c997ac2d,b03a531c0c0682fc,S-box 0 transform for round 6
0,111110,62,0000,0,a928510c270c2de1,8d9d9157c997ac2d,b03a531c0c0682fc,S-box 0 transform for round 7
0,100000,32,0100,4,a928510c270c2de1,8d9d9157c997ac2d,b03a531c0c0682fc,S-box 0 transform for round 8
0,100000,32,0100,4,a928510c270c2de1,8d9d9157c997ac2d,b03a531c0c0682fc,S-box 0 transform for round 9
0,000111,7,0100,4,a928510c270c2de1,8d9d9157c997ac2d,b03a531c0c0682fc,S-box 0 transform for round 10
0,111001,57,1010,10,a928510c270c2de1,8d9d9157c997ac2d,b03a531c0c0682fc,S-box 0 transform for round 11
0,110101,53,0011,3,a928510c270c2de1,8d9d9157c997ac2d,b03a531c0c0682fc,S-box 0 transform for round 12
0,000111,7,0100,4,a928510c270c2de1,8d9d9157c997ac2d,b03a531c0c0682fc,S-box 0 transform for round 13
0,001111,15,0001,1,a928510c270c2de1,8d9d9157c997ac2d,b03a531c0c0682fc,S-box 0 transform for round 14
0,100011,35,1100,12,a928510c270c2de1,8d9d9157c997ac2d,b03a531c0c0682fc,S-box 0 transform for round 15
1,010010,18,0111,7,a928510c270c2de1,8d9d9157c997ac2d,b03a531c0c0682fc,S-box 1 transform for round 0
1,111110,62,1111,15,a928510c270c2de1,8d9d9157c997ac2d,b03a531c0c0682fc,S-box 1 transform for round 1
1,010011,19,0000,0,a928510c270c2de1,8d9d9157c997ac2d,b03a531c0c0682fc,S-box 1 transform for round 2
1,001100,12,0011,3,a928510c270c2de1,8d9d9157c997ac2d,b03a531c0c0682fc,S-box 1 transform for round 3
1,001110,14,0100,4,a928510c270c2de1,8d9d9157c997ac2d,b03a531c0c0682fc,S-box 1 transform for round 4
1,010000,16,1001,9,a928510c270c2de1,8d9d9157c997ac2d,b03a531c0c0682fc,S-box 1 transform for round 5
1,010001,17,1100,12,a928510c270c2de1,8d9d9157c997ac2d,b03a531c0c0682fc,S-box 1 transform for round 6
1,011111,31,0101,5,a928510c270c2de1,8d9d9157c997ac2d,b03a531c0c0682fc,S-box 1 transform for round 7
1,100001,33,1101,13,a928510c270c2de1,8d9d9157c997ac2d,b03a531c0c0682fc,S-box 1 transform for round 8
1,000101,5,0100,4,a928510c270c2de1,8d9d9157c997ac2d,b03a531c0c0682fc,S-box 1 transform for round 9
1,001011,11,0010,2,a928510c270c2de1,8d9d9157c997ac2d,b03a531c0c0682fc,S-box 1 transform for round 10
1,111100,60,0010,2,a928510c270c2de1,8d9d9157c997ac2d,b03a531c0c0682fc,S-box 1 transform for round 11
1,010000,16,1001,9,a928510c270c2de1,8d9d9157c997ac2d,b03a531c0c0682fc,S-box 1 transform for round 12
1,000011,3,1101,13,a928510c270c2de1,8d9d9157c997ac2d,b03a531c0c0682fc,S-box 1 transform for round 13
1,101110,46,0001,1,a928510c270c2de1,8d9d9157c997ac2d,b03a531c0c0682fc,S-box 1 transform for round 14
1,101001,41,0011,3,a928510c270c2de1,8d9d9157c997ac2d,b03a531c0c0682fc,S-box 1 transform for round 15
0,111010,58,1010,10,d1522bfdd5c38cc5,255e27b8cb9c6796,de1061a5668372cc,S-box 0 transform for round 0
0,010100,20,0110,6,d1522bfdd5c38cc5,255e27b8cb9c6796,de1061a5668372cc,S-box 0 transform for round 1
0,110100,52,1001,9,d1522bfdd5c38cc5,255e27b8cb9c6796,de1061a5668372cc,S-box 0 transform for round 2
0,110101,53,0011,3,d1522bfdd5c38cc5,255e27b8cb9c6796,de1061a5668372cc,S-box 0 transform for round 3
0,101110,46,1011,11,d1522bfdd5c38cc5,255e27b8cb9c6796,de1061a5668372cc,S-box 0 transform for round 4
0,000011,3,1111,15,d1522bfdd5c38cc5,255e27b8cb9c6796,de1061a5668372cc,S-box 0 transform for round 5
0,100110,38,1000,8,d1522bfdd5c38cc5,255e27b8cb9c6796,de1061a5668372cc,S-box 0 transform for round 6
0,011100,28,0000,0,d1522bfdd5c38cc5,255e27b8cb9c6796,de1061a5668372cc,S-box 0 transform for round 7
0,100001,33,1111,15,d1522bfdd5c38cc5,255e27b8cb9c6796,de1061a5668372cc,S-box 0 transform for round 8
0,101111,47,0111,7,d1522bfdd5c38cc5,255e27b8cb9c6796,de1061a5668372cc,S-box 0 transform for round 9
0,000011,3,1111,15,d1522bfdd5c38cc5,255e27b8cb9c6796,de1061a5668372cc,S-box 0 transform for round 10
0,100100,36,1110,14,d1522bfdd5c38cc5,255e27b8cb9c6796,de1061a5668372cc,S-box 0 transform for round 11
0,001010,10,1111,15,d1522bfdd5c38cc5,255e27b8cb9c6796,de1061a5668372cc,S-box 0 transform for round 12
0,001111,15,0001,1,d1522bfdd5c38cc5,255e27b8cb9c6796,de1061a5668372cc,S-box 0 transform for round 13
0,100011,35,1100,12,d1522bfdd5c38cc5,255e27b8cb9c6796,de1061a5668372cc,S-box 0 transform for round 14
0,110101,53,0011,3,d1522bfdd5c38cc5,255e27b8cb9c6796,de1061a5668372cc,S-box 0 transform for round 15
1,010100,20,0010,2,d1522bfdd5c38cc5,255e27b8cb9c6796,de1061a5668372cc,S-box 1 transform for round 0
1,100000,32,0000,0,d1522bfdd5c38cc5,255e27b8cb9c6796,de1061a5668372cc,S-box 1 transform for round 1
1,001011,11,0010,2,d1522bfdd5c38cc5,255e27b8cb9c6796,de1061a5668372cc,S-box 1 transform for round 2
1,010001,17,1100,12,d1522bfdd5c38cc5,255e27b8cb9c6796,de1061a5668372cc,S-box 1 transform for round 3
1,100001,33,1101,13,d1522bfdd5c38cc5,255e27b8cb9c6796,de1061a5668372cc,S-box 1 transform for round 4
1,000110,6,1110,14,d1522bfdd5c38cc5,255e27b8cb9c6796,de1061a5668372cc,S-box 1 transform for round 5
1,110001,49,1011,11,d1522bfdd5c38cc5,255e27b8cb9c6796,de1061a5668372cc,S-box 1 transform for round 6
1,001101,13,1000,8,d1522bfdd5c38cc5,255e27b8cb9c6796,de1061a5668372cc,S-box 1 transform for round 7
1,011100,28,0101,5,d1522bfdd5c38cc5,255e27b8cb9c6796,de1061a5668372cc,S-box 1 transform for round 8
1,011100,28,0101,5,d1522bfdd5c38cc5,255e27b8cb9c6796,de1061a5668372cc,S-box 1 transform for round 9
1,111011,59,0101,5,d1522bfdd5c38cc5,255e27b8cb9c6796,de1061a5668372cc,S-box 1 transform for round 10
1,101001,41,0011,3,d1522bfdd5c38cc5,255e27b8cb9c6796,de1061a5668372cc,S-box 1 transform for round 11
1,010000,16,1001,9,d1522bfdd5c38cc5,255e27b8cb9c6796,de1061a5668372cc,S-box 1 transform for round 12
1,110010,50,1000,8,d1522bfdd5c38cc5,255e27b8cb9c6796,de1061a5668372cc,S-box 1 transform for round 13
1,101100,44,1101,13,d1522bfdd5c38cc5,255e27b8cb9c6796,de1061a5668372cc,S-box 1 transform for round 14
1,110110,54,0110,6,d1522bfdd5c38cc5,255e27b8cb9c6796,de1061a5668372cc,S-box 1 transform for round 15
0,110101,53,0011,3,2104d17cc85b3286,f5756dfe1d3013e1,28f98a44695821da,S-box 0 transform for round 0
0,000001,1,0000,0,2104d17cc85b3286,f5756dfe1d3013e1,28f98a44695821da,S-box 0 transform for round 1
0,000001,1,0000,0,2104d17cc85b3286,f5756dfe1d3013e1,28f98a44695821da,S-box 0 transform for round 2
0,111010,58,1010,10,2104d17cc85b3286,f5756dfe1d3013e1,28f98a44695821da,S-box 0 transform for round 3
0,000010,2,0100,4,2104d17cc85b3286,f5756dfe1d3013e1,28f98a44695821da,S-box 0 transform for round 4
0,111101,61,0110,6,2104d17cc85b3286,f5756dfe1d3013e1,28f98a44695821da,S-box 0 transform for round 5
0,101010,42,0110,6,2104d17cc85b3286,f5756dfe1d3013e1,28f98a44695821da,S-box 0 transform for round 6
0,111010,58,1010,10,2104d17cc85b3286,f5756dfe1d3013e1,28f98a44695821da,S-box 0 transform for round 7
0,011101,29,0011,3,2104d17cc85b3286,f5756dfe1d3013e1,28f98a44695821da,S-box 0 transform for round 8
